ticker,name,weight,sector,location,lon,lat
JBSS,John B Sanfilippo & Son Inc,0.00234,Consumer Defensive,John B Sanfilippo & Son corporate headquarters,-88.3314516,42.0746374
PQG,PQ Group Holdings Inc,0.00232,Basic Materials,PQ Group Holdings corporate headquarters,-75.52887489999999,40.0496275
CARA,Cara Therapeutics Inc,0.00232,Healthcare,Cara Therapeutics corporate headquarters,-73.5320052,41.0525836
EB,Eventbrite Inc Class A,0.00232,Technology,Eventbrite corporate headquarters,-122.4055152,37.7821691
RGR,Sturm Ruger & Co Inc,0.00232,Industrials,Sturm Ruger & Co corporate headquarters,-112.4250268,34.65384239999999
PSN,Parsons Corp,0.00232,Industrials,Parsons corporate headquarters,-80.8468292,35.1666272
TRST,Trustco Bank Corp N Y,0.00231,Financial Services,Trustco Bank N Y corporate headquarters,-73.8450015,41.0127339
CCS,Century Communities Inc,0.0023,Consumer Cyclical,Century Communities corporate headquarters,-111.897326,40.43165949999999
TRHC,Tabula Rasa HealthCare Inc,0.0023,Healthcare,Tabula Rasa HealthCare corporate headquarters,-74.9493,39.9516
LBAI,Lakeland Bancorp Inc,0.00229,Financial Services,Lakeland Bancorp corporate headquarters,-74.479199,41.051199
RMR,The RMR Group Inc Class A,0.00229,Real Estate,The RMR Group corporate headquarters,-71.183977,42.357897
PFBC,Preferred Bank,0.00229,Financial Services,Preferred Bank corporate headquarters,-118.2592862,34.0508105
CARB,Carbonite Inc,0.00228,Technology,Carbonite corporate headquarters,-71.0612708,42.3541002
PRSC,The Providence Service Corp,0.00228,Healthcare,The Providence Service corporate headquarters,-110.9702377,32.220744
CTT,CatchMark Timber Trust Inc Class A,0.00228,Real Estate,CatchMark Timber Trust corporate headquarters,-84.3548618,33.91703469999999
NBR,Nabors Industries Ltd,0.00226,Energy,Nabors Industries corporate headquarters,-95.4226525,29.9481735
WASH,Washington Trust Bancorp Inc,0.00226,Financial Services,Washington Trust Bancorp corporate headquarters,-117.423926,47.65479
CIR,Circor International Inc,0.00225,Industrials,Circor International corporate headquarters,-71.190507,42.49379800000001
IMKTA,Ingles Markets Inc Class A,0.00225,Consumer Defensive,Ingles Markets corporate headquarters,-82.35800549999999,35.6047611
FOCS,Focus Financial Partners Inc Class A,0.00225,Financial Services,Focus Financial Partners corporate headquarters,-73.96918579999999,40.757194
BMTC,Bryn Mawr Bank Corp,0.00225,Financial Services,Bryn Mawr Bank corporate headquarters,-75.31783999999999,40.021547
HSTM,HealthStream Inc,0.00225,Healthcare,HealthStream corporate headquarters,-86.7917236,36.1642903
FFWM,First Foundation Inc,0.00224,Financial Services,First Foundation corporate headquarters,-117.853437,33.6799834
TBPH,Theravance Biopharma Inc,0.00224,Healthcare,Theravance Biopharma corporate headquarters,-122.3970956,37.6615454
QNST,QuinStreet Inc,0.00224,Communication Services,QuinStreet corporate headquarters,-122.2763697,37.5582023
EXTR,Extreme Networks Inc,0.00224,Technology,Extreme Networks corporate headquarters,-121.7851222,37.2382444
OSW,OneSpaWorld Holdings Ltd,0.00223,Consumer Cyclical,OneSpaWorld Holdings corporate headquarters,NA,NA
TELL,Tellurian Inc,0.00223,Energy,Tellurian corporate headquarters,-95.3687247,29.7566361
BNFT,Benefitfocus Inc,0.00223,Technology,Benefitfocus corporate headquarters,-79.91477,32.86291
BSIG,BrightSphere Investment Group Inc,0.00223,Financial Services,BrightSphere Investment Group corporate headquarters,-71.0752547,42.3493011
NOG,Northern Oil & Gas Inc,0.00222,Energy,Northern Oil & Gas corporate headquarters,-93.4654207,44.9727433
HMST,HomeStreet Inc,0.00222,Financial Services,HomeStreet corporate headquarters,-122.3322207,47.6105811
UVSP,Univest Financial Corp,0.00222,Financial Services,Univest Financial corporate headquarters,-75.32140100000001,40.3093569
GLT,P.H. Glatfelter Co,0.00221,Basic Materials,P.H. Glatfeltecorporate headquarters,-76.72742939999999,39.961331
TPRE,Third Point Reinsurance Ltd,0.00221,Financial Services,Third Point Reinsurance corporate headquarters,-64.79030050000001,32.2903502
EGRX,Eagle Pharmaceuticals Inc,0.00221,Healthcare,Eagle Pharmaceuticals corporate headquarters,-74.0744245,41.0438338
ATNX,Athenex Inc,0.0022,Healthcare,Athenex corporate headquarters,-78.8687937,42.9008445
USCR,US Concrete Inc,0.00219,Basic Materials,US Concrete corporate headquarters,-97.08401359999999,32.841776
PLAB,Photronics Inc,0.00219,Technology,Photronics corporate headquarters,-73.37780750000002,41.4258628
KRA,Kraton Corp,0.00218,Basic Materials,Kraton corporate headquarters,-81.5537382,30.1953313
MDGL,Madrigal Pharmaceuticals Inc,0.00218,Healthcare,Madrigal Pharmaceuticals corporate headquarters,-75.3094217,40.0694122
VICR,Vicor Corp,0.00218,Technology,Vicor corporate headquarters,-71.2011519,42.68315399999999
CARO,Carolina Financial Corp,0.00218,Financial Services,Carolina Financial corporate headquarters,-79.9498909,36.054715
TBBK,The Bancorp Inc,0.00218,Financial Services,The Bancorp corporate headquarters,-75.4855382,39.7868494
DNLI,Denali Therapeutics Inc,0.00218,Healthcare,Denali Therapeutics corporate headquarters,-122.3943172,37.6627829
ARCB,ArcBest Corp,0.00216,Industrials,ArcBest corporate headquarters,-94.3923954,35.3460807
KDMN,Kadmon Holdings Inc,0.00215,Healthcare,Kadmon Holdings corporate headquarters,-73.9738601,40.7396736
OMER,Omeros Corp,0.00215,Healthcare,Omeros corporate headquarters,-122.3605559,47.6198395
AXSM,Axsome Therapeutics Inc,0.00215,Healthcare,Axsome Therapeutics corporate headquarters,-74.0088344,40.7099876
BANC,Banc of California Inc,0.00215,Financial Services,Banc of California corporate headquarters,-117.8650079,33.7015831
CMO,Capstead Mortgage Corp,0.00214,Real Estate,Capstead Mortgage corporate headquarters,-96.772397,32.8647851
AVX,AVX Corp,0.00213,Technology,AVX corporate headquarters,-82.2386106,34.7006606
AMPH,Amphastar Pharmaceuticals Inc,0.00213,Healthcare,Amphastar Pharmaceuticals corporate headquarters,-117.5520747,34.0853071
PEBO,Peoples Bancorp Inc (Marietta OH),0.00213,Financial Services,Peoples Bancorp (Marietta OH) corporate headquarters,-81.45463459999999,39.4149756
CRZO,Carrizo Oil & Gas Inc,0.00212,Energy,Carrizo Oil & Gas corporate headquarters,-95.37052369999999,29.7576539
CHNG,Change Healthcare Inc,0.00212,Healthcare,Change Healthcare corporate headquarters,-86.6429636,36.1788558
MAXR,Maxar Technologies Inc,0.00211,Technology,Maxar Technologies corporate headquarters,-105.0018364,39.912559
MSBI,Midland States Bancorp Inc,0.0021,Financial Services,Midland States Bancorp corporate headquarters,-88.5239103,39.145891399999996
CUBI,Customers Bancorp Inc,0.00209,Financial Services,Customers Bancorp corporate headquarters,-75.512211,40.1345767
WRLD,World Acceptance Corp,0.00208,Financial Services,World Acceptance corporate headquarters,-82.3675183,34.8388634
TEN,Tenneco Inc Class A,0.00208,Consumer Cyclical,Tenneco corporate headquarters,-87.89928580000002,42.2486115
UPWK,Upwork Inc,0.00208,Industrials,Upwork corporate headquarters,-122.3956219,37.7788466
CIO,City Office REIT Inc,0.00208,Real Estate,City Office REIT corporate headquarters,NA,NA
HSKA,Heska Corp,0.00208,Healthcare,Heska corporate headquarters,-105.0004131,40.4308418
REGI,Renewable Energy Group Inc,0.00208,Energy,Renewable Energy Group corporate headquarters,-93.5732042,42.0185949
CERS,Cerus Corp,0.00207,Healthcare,Cerus corporate headquarters,-122.0534703,37.9798912
CDLX,Cardlytics Inc,0.00207,Communication Services,Cardlytics corporate headquarters,-84.36550869999999,33.7726506
KBAL,Kimball International Inc Class B,0.00207,Consumer Cyclical,Kimball International corporate headquarters,-86.9206992,38.4021132
MITT,AG Mortgage Investment Trust Inc,0.00207,Real Estate,AG Mortgage Investment Trust corporate headquarters,-73.9750784,40.7547573
IPHS,Innophos Holdings Inc,0.00206,Basic Materials,Innophos Holdings corporate headquarters,-74.4771123,40.3330182
LEN.B,Lennar Corp Class B,0.00206,Consumer Cyclical,Lennar corporate headquarters,-74.4681784,40.2925869
TNK,Teekay Tankers Ltd,0.00206,Energy,Teekay Tankers corporate headquarters,-123.1182358,49.2858045
CORR,CorEnergy Infrastructure Trust Inc,0.00206,Real Estate,CorEnergy Infrastructure Trust corporate headquarters,-94.5824337,39.100553
NX,Quanex Building Products Corp,0.00206,Industrials,Quanex Building Products corporate headquarters,-95.45705889999999,29.7487453
TPC,Tutor Perini Corp,0.00205,Industrials,Tutor Perini corporate headquarters,-73.9972947,40.7511654
WLH,William Lyon Homes,0.00205,Consumer Cyclical,William Lyon Homes corporate headquarters,-97.675274,30.293119
ASIX,AdvanSix Inc,0.00205,Basic Materials,AdvanSix corporate headquarters,-74.406611,40.861113
BBIO,BridgeBio Pharma Inc,0.00205,Healthcare,BridgeBio Pharma corporate headquarters,-122.160529,37.4483974
VRS,Verso Corp A,0.00204,Basic Materials,Verso corporate headquarters,-84.2142489,39.6241693
COLL,Collegium Pharmaceutical Inc,0.00203,Healthcare,Collegium Pharmaceutical corporate headquarters,-71.0639392,42.15919359999999
VECO,Veeco Instruments Inc,0.00203,Technology,Veeco Instruments corporate headquarters,-73.46612189999999,40.7917591
GRC,Gorman-Rupp Co,0.00203,Industrials,Gorman-Rupcorporate headquarters,-82.5063211,40.8067046
CTBI,Community Trust Bancorp Inc,0.00202,Financial Services,Community Trust Bancorp corporate headquarters,-82.5428474,37.4859684
BFS,Saul Centers Inc,0.00202,Real Estate,Saul Centers corporate headquarters,-77.093595,38.9854212
QADA,QAD Inc,0.00202,Technology,QAD corporate headquarters,-119.6089723,34.4224753
CRMT,America's Car-Mart Inc,0.00202,Consumer Cyclical,America's Car-Mart corporate headquarters,-94.20054449999999,36.333462
BRY,Berry Petroleum Corp,0.00201,Energy,Berry Petroleum corporate headquarters,-119.1253434,35.3470485
PUMP,ProPetro Holding Corp,0.00201,Energy,ProPetro Holding corporate headquarters,-102.1102106,31.9707806
MBWM,Mercantile Bank Corp,0.00201,Financial Services,Mercantile Bank corporate headquarters,-85.676121,42.98446999999999
HIBB,Hibbett Sports Inc,0.00201,Consumer Cyclical,Hibbett Sports corporate headquarters,-86.8871194,33.43064
XENT,Intersect ENT Inc,0.00201,Healthcare,Intersect ENT corporate headquarters,-122.141318,37.477971
FBK,FB Financial Corp,0.00201,Financial Services,FB Financial corporate headquarters,-87.6475602,41.8819347
MGPI,MGP Ingredients Inc,0.00201,Consumer Defensive,MGP Ingredients corporate headquarters,-95.1148975,39.5614591
SNR,New Senior Investment Group Inc,0.00201,Real Estate,New Senior Investment Group corporate headquarters,-73.9790517,40.7630212
RMAX,RE/MAX Holdings Inc Class A,0.002,Real Estate,RE/MAX Holdings corporate headquarters,-104.9008025,39.62497339999999
FBMS,First Bancshares Inc,0.00198,Financial Services,First Bancshares corporate headquarters,-90.44536260000001,38.6719141
DBD,Diebold Nixdorf Inc,0.00197,Technology,Diebold Nixdorf corporate headquarters,-81.4230658,40.907369
VCRA,Vocera Communications Inc,0.00197,Technology,Vocera Communications corporate headquarters,-121.9118196,37.319028
ZUMZ,Zumiez Inc,0.00197,Consumer Cyclical,Zumiez corporate headquarters,-122.2869948,47.8146549
ATNI,ATN International Inc,0.00197,Communication Services,ATN International corporate headquarters,-70.88958699999999,42.562179
CAC,Camden National Corp,0.00197,Financial Services,Camden National corporate headquarters,-69.0854349,44.1842948
FI,Frank's International NV,0.00197,Energy,Frank's International NV corporate headquarters,-91.99043800000001,30.1813858
AAWW,Atlas Air Worldwide Holdings Inc,0.00196,Industrials,Atlas Air Worldwide Holdings corporate headquarters,-73.7111984,41.0167558
APPS,Digital Turbine Inc,0.00196,Technology,Digital Turbine corporate headquarters,-97.7498973,30.2651183
EVH,Evolent Health Inc A,0.00195,Healthcare,Evolent Health corporate headquarters,-77.1149873,38.8802115
SPWR,SunPower Corp,0.00195,Technology,SunPower corporate headquarters,-121.9453557,37.4056795
VKTX,Viking Therapeutics Inc,0.00194,Healthcare,Viking Therapeutics corporate headquarters,-117.2411479,32.9407669
LMAT,LeMaitre Vascular Inc,0.00194,Healthcare,LeMaitre Vascular corporate headquarters,-71.2244036,42.4850924
CDEV,Centennial Resource Development Inc A,0.00193,Energy,Centennial Resource Development corporate headquarters,-104.9937284,39.7487591
AGYS,Agilysys Inc,0.00193,Technology,Agilysys corporate headquarters,-115.2129566,36.0667024
WVE,WAVE Life Sciences Ltd,0.00193,Healthcare,WAVE Life Sciences corporate headquarters,-71.15320609999999,42.39116300000001
BOOM,DMC Global Inc,0.00193,Energy,DMC Global corporate headquarters,-105.1503395,39.9102536
NWLI,National Western Life Group Inc Class A,0.00192,Financial Services,National Western Life Group corporate headquarters,-97.7302455,30.39804479999999
PACB,Pacific Biosciences of California Inc,0.00191,Healthcare,Pacific Biosciences of California corporate headquarters,-122.1446443,37.477395
FFIC,Flushing Financial Corp,0.00191,Financial Services,Flushing Financial corporate headquarters,-73.5834459,40.7193478
PI,Impinj Inc,0.00191,Technology,Impinj corporate headquarters,-122.333913,47.622544
BBSI,Barrett Business Services Inc,0.00191,Industrials,Barrett Business Services corporate headquarters,-122.591418,45.655721
ETM,Entercom Communications Corp,0.0019,Communication Services,Entercom Communications corporate headquarters,-75.1793816,39.9535653
HMHC,Houghton Mifflin Harcourt Co,0.0019,Consumer Defensive,Houghton Mifflin Harcourcorporate headquarters,-88.0168171,41.9878618
MCRI,Monarch Casino & Resort Inc,0.00189,Consumer Cyclical,Monarch Casino & Resort corporate headquarters,-105.4832856,39.7984584
ACBI,Atlantic Capital Bancshares Inc,0.00189,Financial Services,Atlantic Capital Bancshares corporate headquarters,-84.35613599999999,33.846395
GSBC,Great Southern Bancorp Inc,0.00189,Financial Services,Great Southern Bancorp corporate headquarters,-92.37439979999999,34.7411472
RTRX,Retrophin Inc,0.00189,Healthcare,Retrophin corporate headquarters,-117.2331635,32.9363981
BKE,Buckle Inc,0.00189,Consumer Cyclical,Buckle corporate headquarters,-99.11275959999999,40.7003878
ANGO,AngioDynamics Inc,0.00188,Healthcare,AngioDynamics corporate headquarters,-73.622453,43.313758
FLIC,First of Long Island Corp,0.00188,Financial Services,First of Long Island corporate headquarters,-73.6294025,40.8331257
KURA,Kura Oncology Inc,0.00188,Healthcare,Kura Oncology corporate headquarters,-117.2406259,32.9015542
CRVL,CorVel Corp,0.00187,Financial Services,CorVel corporate headquarters,-117.8514732,33.6843249
CWEN.A,Clearway Energy Inc,0.0018600000000000001,Utilities,Clearway Energy corporate headquarters,-111.9285336,33.5083839
ATRS,Antares Pharma Inc,0.0018600000000000001,Healthcare,Antares Pharma corporate headquarters,-74.7897593,40.2887546
MYE,Myers Industries Inc,0.0018600000000000001,Consumer Cyclical,Myers Industries corporate headquarters,-81.526698,41.051759
WSBF,Waterstone Financial Inc,0.0018600000000000001,Financial Services,Waterstone Financial corporate headquarters,-88.05296299999999,43.047835
SILK,Silk Road Medical Inc,0.0018600000000000001,Healthcare,Silk Road Medical corporate headquarters,-122.0147497,37.4064625
BLX,Banco Latinoamericano de Comercio Exterior SA Class E,0.00185,Financial Services,Banco Latinoamericano de Comercio Exterior SA Class E corporate headquarters,NA,NA
CRNC,Cerence Inc Ordinary Shares,0.00184,Technology,Cerence Ordinary Shares corporate headquarters,NA,NA
BZH,Beazer Homes USA Inc,0.00184,Consumer Cyclical,Beazer Homes USA corporate headquarters,-84.35458249999999,33.9347767
CEVA,CEVA Inc,0.00184,Technology,CEVA corporate headquarters,-122.0865786,37.3825713
GLUU,Glu Mobile Inc,0.00184,Communication Services,Glu Mobile corporate headquarters,-122.4042038,37.7818454
RVI,Retail Value Inc,0.00183,Real Estate,Retail Value corporate headquarters,NA,NA
AGX,Argan Inc,0.00183,Industrials,Argan corporate headquarters,NA,NA
GMRE,Global Medical REIT Inc,0.00182,Real Estate,Global Medical REIT corporate headquarters,-77.0954976,38.9831193
GME,GameStop Corp Class A,0.00181,Consumer Cyclical,GameStop corporate headquarters,-97.08818260000001,32.9046912
SRDX,Surmodics Inc,0.00181,Healthcare,Surmodics corporate headquarters,-93.40351690000001,44.861207
JOE,The St. Joe Co,0.00181,Real Estate,The St. Jocorporate headquarters,-86.025155,30.2935241
ICHR,Ichor Holdings Ltd,0.00181,Technology,Ichor Holdings corporate headquarters,-121.937371,37.47332170000001
GPOR,Gulfport Energy Corp,0.0018,Energy,Gulfport Energy corporate headquarters,-97.56949639999999,35.6146111
FDEF,First Defiance Financial Corp,0.0018,Financial Services,First Defiance Financial corporate headquarters,-84.33078599999999,41.3102718
RC,Ready Capital Corp,0.0018,Real Estate,Ready Capital corporate headquarters,-96.9701982,32.8890853
ANIP,ANI Pharmaceuticals Inc,0.0018,Healthcare,ANI Pharmaceuticals corporate headquarters,-94.6030358,48.7128994
DCOM,Dime Community Bancshares Inc,0.0018,Financial Services,Dime Community Bancshares corporate headquarters,-73.991437,40.695102
