city,other_name,country,latitude,longitude,certainty,year,population
Gent,Ghent,Belgium,51.053469,3.730378,1,1950,228000
Gifu,NA,Japan,35.423298,136.760654,1,1950,211000
Glasgow,NA,United Kingdom,55.86515,-4.25763,1,1950,1320000
Goteborg,Gˆteborg,Sweden,57.70887,11.97456,1,1950,383000
Grand Rapids,Michigan,United States of America,42.96336,-85.66809,1,1950,220000
Graz,NA,Austria,47.06667,15.45,1,1950,224000
Groznyj,Grozny,Russian Federation,43.30191,45.67228,1,1950,208000
Guadalajara,NA,Mexico,20.673819,-103.343489,1,1950,377000
Guangzhou,Canton,China,23.11667,113.25,1,1950,1495000
Guatemala City,Iximche,Guatemala,14.64072,-90.51327,1,1950,284000
Guayaquil,NA,Ecuador,-2.18194,-79.89167,1,1950,258000
Guiyang,"Gwiyang, Kweiyang",China,26.647661,106.630154,1,1950,239000
Gwalior,NA,India,26.22982,78.17337,1,1950,238000
Haarlem,NA,Netherlands,52.38084,4.63683,1,1950,214000
Fukuoka,Hakata,Japan,33.591389,130.414722,2,1950,392000
Hakodate,NA,Japan,41.77583,140.73667,1,1950,228000
Halle,NA,Germany,51.4833,11.9667,3,1950,222000
Hamburg,NA,Germany,53.57532,10.01534,1,1950,1580000
Hangzhou,Hangchow,China,30.25,120.166667,2,1950,517000
Hannover,NA,Germany,52.37052,9.73322,1,1950,469000
Hanoi,H‡ Noi,Vietnam,21.033333,105.85,1,1950,260000
Harbin,Haerbin,China,45.75,126.65,1,1950,760000
Hartford,NA,United States of America,41.7627,-72.6743,3,1950,270000
Havana,La Habana,Cuba,23.13302,-82.38304,1,1950,1090000
Helsinki,Helsinfors,Finland,60.173324,24.941025,1,1950,367000
Herat,NA,Afghanistan,34.34817,62.19967,1,1950,80000
Himeji,NA,Japan,34.81667,134.7,1,1950,212000
Hiroshima,NA,Japan,34.396775,132.460017,1,1950,258000
Ho Chi Minh,Saigon,Vietnam,10.823099,106.628767,1,1950,1200000
Homs,NA,Syria,34.72682,36.72339,1,1950,244000
Hong Kong,NA,China,22.285520000000002,114.15769,1,1950,2100000
Honolulu,NA,United States of America,21.30694,-157.85833,1,1950,248000
Horlivka,Gorlovka,Ukraine,48.3071,38.029633,2,1950,270000
Houston,Texas,United States of America,29.760193,-95.36939,1,1950,700000
Hull,NA,United Kingdom,53.7446,-0.33525,1,1950,299000
Hyderabad,NA,India,17.38405,78.45636,1,1950,1075000
Ibadan,NA,Nigeria,7.38778,3.89639,1,1950,390000
Incheon,Inchon,Republic of Korea,37.456256,126.705206,1,1950,278000
Indianapolis,Indiana,United States of America,39.76838,-86.15804,1,1950,502000
Indore,NA,India,22.71792,75.8333,1,1950,304000
Irkutsk,NA,Russian Federation,52.29778,104.29639,1,1950,288000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1950,1035000
Ivanovo,NA,Russian Federation,56.9967,40.9819,1,1950,275000
Izhevsk,NA,Russian Federation,56.84976,53.20448,1,1950,225000
Jacksonville,Florida,United States of America,30.3369,-81.6614,1,1950,242000
Jaipur,Jeypore,India,26.91962,75.78781,1,1950,286000
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1,1950,1452000
Jamshedpur,NA,India,22.80278,86.18545,1,1950,212000
Jinan,Tsinan,China,36.650997,117.120497,1,1950,532000
Johannesburg,NA,South Africa,-26.20227,28.04363,1,1950,1520000
Kabul,NA,Afghanistan,34.52813,69.17233,1,1950,214000
Kagoshima,NA,Japan,31.5966,130.557183,1,1950,229000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,1950,280000
Kanazawa,NA,Japan,36.561325,136.656206,1,1950,252000
Kanpur,Cawnpore,India,26.4478,80.34627,1,1950,670000
Kansas City,Missouri,United States of America,39.11417,-94.62746,1,1950,694000
Kaohsiung,NA,Taiwan,22.61626,120.31333,1,1950,261000
Karachi,NA,Pakistan,24.9056,67.0822,1,1950,950000
Karaganda,NA,Kazakhstan,49.833333,73.166667,1,1950,270000
Katowice,NA,Poland,50.25842,19.02754,1,1950,885000
Kazan,NA,Russian Federation,55.790278,49.134722,2,1950,505000
Kemerovo,NA,Russian Federation,55.33333,86.08333,1,1950,202000
Khabarovsk,NA,Russian Federation,48.48272,135.08379,3,1950,255000
Kharkov,Kharkiv,Ukraine,49.9935,36.230384,1,1950,730000
Khartoum,NA,Sudan,15.55177,32.53241,1,1950,210000
Kiel,NA,Germany,54.32133,10.13489,1,1950,254000
Kiev,NA,Ukraine,50.45466,30.5238,1,1950,800000
Kinshasa,Leopoldville,Democratic Republic of the Congo,-4.325,15.3222,1,1950,334000
Krakow,Cracow,Poland,50.06143,19.93658,1,1950,347000
Krasnodar,Ekaterinodar,Russian Federation,45.006247,38.960626,1,1950,240000
Krasnoyarsk,NA,Russian Federation,56.01839,92.86717,1,1950,275000
Krivoi Rog,Kryvyi Rih,Ukraine,47.910483,33.391783,1,1950,260000
Kumamoto,NA,Japan,32.78983,130.74157400000001,1,1950,267000
Kunming,Yunnanfu,China,25.03889,102.71833,1,1950,400000
Kure,NA,Japan,34.23333,132.56667,1,1950,276000
La Paz,NA,Bolivia,-16.5,-68.15,1,1950,321000
La Plata,NA,Argentina,-34.92145,-57.95453,1,1950,295000
Lagos,NA,Nigeria,6.524379,3.379206,1,1950,247000
Lahore,NA,Pakistan,31.54972,74.34361,1,1950,600000
Lanzhou,Lanchow,China,36.061089,103.834304,1,1950,320000
Leeds,NA,United Kingdom,53.79648,-1.54785,1,1950,575000
Leicester,NA,United Kingdom,52.6386,-1.13169,1,1950,285000
Leipzig,NA,Germany,51.33962,12.37129,1,1950,645000
Liege,LiËge,Belgium,50.63373,5.56749,1,1950,450000
Lille,NA,France,50.628442,3.054975,1,1950,670000
Lima,Rimac,Peru,-12.04318,-77.02824,1,1950,923000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1950,875000
Liverpool,NA,United Kingdom,53.408372,-2.991572,1,1950,1260000
Lodz,NA,Poland,51.75,19.46667,1,1950,690000
London,NA,United Kingdom,51.511214,-0.119825,1,1950,8860000
Los Angeles,California,United States of America,34.052234,-118.243685,1,1950,3986000
Louisville,Kentucky,United States of America,38.252563,-85.758367,1,1950,472000
Lubeck,L¸beck,Germany,53.865886,10.687097,1,1950,237000
Lucknow,NA,India,26.83928,80.92313,1,1950,481000
Lugansk,"Luhansk, Voroshilovgrad",Ukraine,48.57404,39.307827,1,1950,215000
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1,1950,300000
Lyon,NA,France,45.74846,4.84671,1,1950,646000
Magdeburg,NA,Germany,52.130808,11.628878,1,1950,236000
Madras,NA,India,13.08784,80.27847,1,1950,1356000
Madrid,NA,Spain,40.416775,-3.703789,1,1950,1527000
Madurai,NA,India,9.91735,78.11962,1,1950,352000
Magnitogorsk,NA,Russian Federation,53.41861,59.04722,1,1950,230000
Makassar,NA,Indonesia,-5.14,119.4221,1,1950,290000
Malaga,NA,Spain,36.721261,-4.421267,1,1950,218000
Malang,NA,Indonesia,-7.9797,112.6304,1,1950,250000
Manchester,NA,United Kingdom,53.48095,-2.23743,1,1950,2382000
Manila,NA,Philippines,14.58,121,1,1950,1400000
Mannheim,NA,Germany,49.49671,8.47955,1,1950,421000
Mansura,Brahmanabad,Pakistan,25.590258,68.776944,3,1950,235000
Maracaibo,NA,Venezuela,10.63167,-71.64056,1,1950,235000
Mariupol,Zhdanov,Ukraine,47.09514,37.54131,1,1950,235000
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1,1950,224000
Marseille,NA,France,43.29695,5.38107,1,1950,625000
Mashhad,Meshhed,Iran,36.3,59.6,1,1950,210000
Medan,NA,Indonesia,3.5833,98.6667,1,1950,270000
Medellin,MedellÌn,Colombia,6.25184,-75.56359,1,1950,264000
Meerut,NA,India,28.97155,77.71934,1,1950,229000
Melbourne,NA,Australia,-37.814,144.96332,1,1950,1350000
Memphis,NA,United States of America,35.149703,-90.048529,1,1950,406000
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1,1950,2872000
Miami,NA,United States of America,25.77427,-80.19366,1,1950,458000
Middlesbrough,NA,United Kingdom,54.57623,-1.23483,1,1950,302000
Milan,NA,Italy,45.465453,9.198786,1,1950,1400000
Milwaukee,Wisconsin,United States of America,43.0389,-87.90647,1,1950,823000
Minneapolis,Minnesota,United States of America,39.12194,-93.265011,1,1950,985000
Minsk,NA,Belarus,53.9,27.56667,1,1950,300000
Monterrey,Monterey,Mexico,25.6667,-100.3,1,1950,333000
Montevideo,NA,Uraguay,-34.817311,-56.158866,1,1950,797000
Montreal,MontrÈal,Canada,45.50884,-73.58781,1,1950,1242000
Moscow,NA,Russian Federation,55.75222,37.61556,1,1950,5100000
Mumbai,Bombay,India,19.07283,72.88261,1,1950,2680000
Munich,NA,Germany,48.136739,11.576756,1,1950,870000
Murcia,NA,Spain,37.98704,-1.13004,1,1950,206000
Mysore,NA,India,12.29791,76.63925,1,1950,240000
Nagasaki,NA,Japan,32.752558,129.878192,1,1950,241000
Nagoya,NA,Japan,35.181447,136.906397,1,1950,1030000
Nagpur,NA,India,21.15,79.1,2,1950,432000
Nanchang,NA,China,28.68333,115.88333,1,1950,266000
Nanjing,Nanking,China,32.05,118.766667,1,1950,1020000
Nantes,NA,France,47.21725,-1.55336,1,1950,225000
Nantong,Nantung,China,31.980175,120.894339,1,1950,226000
Naples,NA,Italy,40.851775,14.268122,1,1950,1210000
Nashville,Tennessee,United States of America,36.166667,-86.783333,1,1950,252000
New Haven,Connecticut,United States of America,41.308274,-72.927884,1,1950,236000
New Orleans,Louisiana,United States of America,29.95465,-90.07507,1,1950,656000
New York,New York,United States of America,40.714353,-74.005972,1,1950,12463000
Newcastle upon Tyne,NA,United Kingdom,54.978253,-1.617781,2,1950,830000
Nice,NA,France,43.70313,7.26608,1,1950,220000
Niigata,NA,Japan,37.902552,139.023095,1,1950,220000
Ningbo,"Yinhsien, Ningpo",China,29.866667,121.55,2,1950,210000
Nizhniy Novgorod,"Nishny Novgorod, Gorkiy",Russian Federation,56.3269,44.0075,1,1950,775000
Nizhniy Tagil,Nizhny-Tagil,Russian Federation,57.916667,59.966667,1,1950,245000
Norfolk,Virginia,United States of America,36.84681,-76.28522,1,1950,385000
Nottingham,NA,United Kingdom,52.9536,-1.15047,1,1950,434000
Novokuznetsk,Stalinsk,Russian Federation,53.7557,87.1099,1,1950,500000
Novosibirsk,NA,Russian Federation,55.0415,82.9346,1,1950,605000
Nurnberg,"N¸rnberg, Nuremberg",Germany,49.452031,11.07675,1,1950,479000
Oaklahoma City,Oaklahoma,United States of America,35.46756,-97.516428,1,1950,264000
Odessa,Odesa,Russian Federation,46.47747,30.73262,1,1950,600000
Omaha,Nebraska,United States of America,41.252363,-95.997988,1,1950,308000
Omsk,NA,Russian Federation,54.99244,73.36859,3,1950,430000
Oporto,Porto,Portugal,41.167972,-8.627064,1,1950,355000
Oran,NA,Algeria,35.69111,-0.64167,1,1950,270000
Orenburg,Chkalov,Russian Federation,51.7727,55.0988,1,1950,208000
Osaka,NA,Japan,34.693216,135.502082,1,1950,3480000
Oslo,Christiania,Norway,59.913869,10.752245,1,1950,434000
Ottawa,NA,Canada,45.41117,-75.69812,1,1950,258000
Palembang,NA,Indonesia,-2.91673,104.7458,1,1950,255000
Palermo,NA,Italy,38.115689,13.361267,1,1950,470000
Paris,NA,France,48.856614,2.352222,1,1950,5900000
Penang Serai,NA,Malaysia,5.263234,100.484623,3,1950,225000
Penza,NA,Russian Federation,53.20066,45.00464,3,1950,203000
Perm,NA,Russian Federation,58.013889,56.248889,1,1950,440000
Perth,NA,Australia,-31.95224,115.8614,1,1950,302000
Philadelphia,Pennsylvania,United States of America,39.95,-75.1667,1,1950,2900000
Phnom Penh,NA,Cambodia,11.56245,104.91601,1,1950,270000
Phoenix,Arizona,United States of America,33.44838,-112.074143,1,1950,210000
Pittsburgh,Pennsylvania,United States of America,40.44062,-79.99589,1,1950,1310000
Plymouth,NA,United Kingdom,50.375456,-4.14305,1,1950,228000
Port Said,NA,Egypt,31.25654,32.28412,1,1950,208000
Portland,Oregon,United States of America,45.523062,-122.676482,1,1950,488000
Porto Alegre,PÙrto Alegre,Brazil,-30.03306,-51.23,1,1950,375000
Portsmouth,NA,United Kingdom,50.816661,-1.083383,1,1950,291000
Poznan,Posen,Poland,52.40692,16.92993,1,1950,342000
Prague,NA,Austria,50.08804,14.42076,1,1950,951000
Pretoria,NA,South Africa,-25.74486,28.18783,1,1950,280000
Prokopyevsk,Prokopievsk,Russian Federation,53.883137,86.715772,2,1950,205000
Providence,Rhode Island,United States of America,41.823989,-71.412833,1,1950,551000
Puebla,Puebla de Zaragoza,Mexico,19.0514,-98.2178,1,1950,211000
Pune,Poona,India,18.52043,73.856744,1,1950,460000
Pyongyang,"P'yongyang, Tonggoo",Dem. People's Republic of Korea,39.03385,125.75432,1,1950,400000
Qingdao,Tsingtao,China,36.067082,120.38264,3,1950,788000
Quebec,NA,Canada,46.81228,-71.21454,1,1950,216000
Quito,NA,Ecuador,-0.22985,-78.52495,1,1950,209000
Rabat,NA,Morocco,34.01325,-6.83255,1,1950,217000
Rawalpindi,NA,Pakistan,33.6007,73.0679,1,1950,231000
Recife,Pernambuco,Brazil,-8.05389,-34.88111,1,1950,550000
Rhondda,NA,Wales,51.65896,-3.44885,1,1950,450000
Richmond,Virgina,United States of America,37.5333,77.4667,3,1950,257000
Riga,NA,Russian Federation,56.946,24.10589,1,1950,475000
Rio de Janeiro,NA,Brazil,-22.90278,-43.2075,1,1950,2866000
Rochester,New York,United States of America,43.161031,-77.610922,1,1950,409000
Rome,NA,Italy,41.89474,12.4839,1,1950,1665000
Rosario,NA,Argentina,-32.94682,-60.63932,1,1950,485000
Rostov-on-Don,Rostov,Russian Federation,47.2333,39.41394,1,1950,500000
Rotterdam,NA,Netherlands,51.9225,4.47917,1,1950,803000
Rouen,NA,France,49.44313,1.09932,1,1950,225000
Ruhr,NA,Germany,51.407415,6.862626,1,1950,4900000
Saarbrucken,Saarbr¸cken,Germany,49.2354,6.98165,1,1950,209000
Sacramento,NA,United States of America,38.581487,-121.494237,1,1950,206000
Saint Petersburg,Leningrad,Russian Federation,59.89444,30.26417,1,1950,2700000
Salt Lake City,Utah,United States of America,40.76078,-111.89105,1,1950,224000
Salvador,"Sao Salvador, Bahia",Brazil,-12.97111,-38.51083,1,1950,389000
Samara,Kuibyshev,Russian Federation,53.2028,50.1408,3,1950,650000
San Antonio,Texas,United States of America,29.424122,-98.493628,1,1950,449000
San Diego,California,United States of America,32.715328,-117.157256,1,1950,432000
San Francisco,California,United States of America,37.77493,-122.419416,1,1950,1937000
San Juan,NA,Puerto Rico,18.45,-66.0667,1,1950,385000
Santa Fe,NA,Argentina,-31.610658,-60.697294,1,1950,270000
Santiago,NA,Chile,-33.45,-70.666667,1,1950,1250000
Sao Paolo,S„o Paulo,Brazil,-23.5475,-46.63611,1,1950,2227000
Sapporo,NA,Japan,43.06417,141.34694,1,1950,313000
Saratov,NA,Russian Federation,51.54056,46.00861,1,1950,475000
Scranton,Pennsylvania,United States of America,41.40897,-75.66241,1,1950,480000
Seattle,Washington,United States of America,47.60621,-122.33207,1,1950,620000
Semarang,NA,Indonesia,-6.9932,110.4203,1,1950,325000
Sendai,NA,Japan,38.266667,140.866667,1,1950,341000
Seoul,Hanyang,Republic of Korea,37.56826,126.97783,1,1950,1550000
Seville,NA,Spain,37.388097,-5.982331,1,1950,383000
Shanghai,NA,China,31.22222,121.45806,1,1950,5406000
Sheffield,NA,United Kingdom,53.381128,-1.470086,1,1950,730000
Shenyang,"Fengtien, Mukden",China,41.79222,123.43278,1,1950,850000
Shimonoseki,NA,Japan,33.95,130.95,1,1950,750000
Shizuoka,Sumpu,Japan,34.97712,138.383084,2,1950,238000
Singapore,NA,Singapore,1.28967,103.85007,1,1950,740000
Smyrna,Izmir,Turkey,38.41273,27.13838,1,1950,231000
Sofia,NA,Bulgaria,42.69751,23.32415,1,1950,437000
Solapur,Sholapur,India,17.659919,75.906391,1,1950,261000
Southampton,NA,United Kingdom,50.90395,-1.40428,3,1950,210000
Springfield,Massachusetts,United States of America,42.112411,-72.547455,1,1950,349000
Srinagar,NA,India,34.08842,74.80298,1,1950,243000
St. Louis,Missouri,United States of America,38.626978,-90.199403,1,1950,1366000
Stockholm,NA,Sweden,59.33258,18.0649,1,1950,923000
Stoke,NA,United Kingdom,53.25,-2.86667,1,1950,345000
Strasbourg,Strassburg,France,48.58342,7.74296,1,1950,230000
Stuttgart,NA,Germany,48.78232,9.17702,1,1950,515000
Sunderland,NA,United Kingdom,54.90465,-1.38222,2,1950,223000
Surabaya,Soerabaja,Indonesia,-7.24917,112.75083,1,1950,750000
Surakarta,Soerakarta,Indonesia,-7.55611,110.83167,1,1950,330000
Surat,NA,India,21.19594,72.83023,1,1950,218000
Suzhou,Soochow,China,31.3,120.6,1,1950,511000
Sverdlovs'k,Sverdlovsk,Ukraine,48.08455,39.651631,1,1950,610000
Swatow,Shantou,China,23.353299,116.681838,2,1950,258000
Sydney,NA,Australia,-33.86785,151.20732,1,1950,1635000
Syracuse,New York,United States of America,43.048122,-76.147424,1,1950,264000
Tabriz,NA,Iran,38.08,46.2919,1,1950,274000
Taichung,NA,Taiwan,24.1469,120.6839,1,1950,207000
Tainan City,Taiwan,China,22.983333,120.18333,3,1950,229000
Taipei,NA,Taiwan,25.04776,121.53185,1,1950,450000
Taiyuan,NA,China,37.87059,112.548879,1,1950,300000
Tallinn,Reval,Estonia,59.436961,24.753575,1,1950,225000
Tashkent,NA,Uzbekistan,41.26465,69.21627,1,1950,650000
Tbilisi,Tiflis,Georgia,41.709975,44.792989,1,1950,585000
Tehran,Teheran,Iran,35.69439,51.42151,1,1950,989000
Tel Aviv,NA,Israel,32.08088,34.78057,1,1950,321000
The Hague,s-Gravenhage,Netherlands,52.070492,4.300694,1,1950,638000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,1950,217000
Tianjin,Tientsin,China,39.14222,117.17667,1,1950,1795000
Tiruchirappalli,Trichinopoly,India,10.805,78.685556,3,1950,251000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1950,7000000
Toledo,Ohio,United States of America,41.571019,-83.966889,1,1950,363000
Toronto,NA,Canada,43.70011,-79.4163,1,1950,970000
Toulouse,NA,France,43.60426,1.44367,1,1950,235000
Trieste,Triest,Italy,45.633333,13.8,2,1950,270000
Tucuman,Tucum·n,Argentina,-26.808285,-65.21759,1,1950,214000
Tula,NA,Russian Federation,54.107722,37.573261,1,1950,304000
Tulsa,Oaklahoma,United States of America,36.15398,-95.99278,1,1950,205000
Tunis,NA,Tunisia,36.818811,10.165961,1,1950,405000
Turin,NA,Italy,45.07049,7.68682,1,1950,765000
Tver,Kalinin,Russian Federation,56.858722,35.917597,1,1950,220000
Ufa,NA,Russian Federation,54.78517,56.04562,1,1950,245000
Utrecht,NA,Netherlands,52.09083,5.12222,1,1950,274000
Vadodara,Baroda,India,22.30731,73.181098,3,1950,208000
Valencia,NA,Spain,39.469908,-0.376289,1,1950,534000
Valparaiso,NA,Chile,-33.05,-71.6167,1,1950,298000
Vancouver,NA,Canada,49.24966,-123.11934,1,1950,525000
Varanasi,Benares,India,25.317645,82.973914,2,1950,345000
Venice,NA,Italy,45.440847,12.315514,1,1950,354000
Vienna,Wien,Austria,48.20849,16.37208,1,1950,1755000
Vilnius,Vilna,Lithuania,54.683333,25.283333,1,1950,255000
Vladivostok,NA,Russian Federation,43.10562,131.87353,1,1950,240000
Volgograd,"Stalingrad, Tsaritsyn",Russian Federation,48.71939,44.50184,2,1950,415000
Voronezh,NA,Russian Federation,51.67204,39.1843,1,1950,370000
Warsaw,NA,Poland,52.22977,21.01178,1,1950,803000
Washington D.C.,Washington,United States of America,38.914144,-77.0234,1,1950,1285000
Weisbaden,Lainz-Weisbaden,Germany,50.06308,8.243344,1,1950,335000
Wellington,NA,New Zealand,-41.286452,174.776253,1,1950,204000
Winnipeg,NA,Canada,49.8844,-97.14704,1,1950,292000
Worcester,NA,United States of America,42.266667,-71.8,1,1950,213000
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1950,279000
Wuhan,Wuchang,China,30.58333,114.26667,1,1950,1150000
Wuhu,NA,China,31.33728,118.37351,1,1950,203000
Wuppertal,Barmen-Elberfeld,Germany,51.268752,7.18026,2,1950,363000
Wuxi,"Jiangsu province, Wuchang, Wuhsi",China,31.49117,120.31191,1,1950,273000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,1950,559000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.26,117.21,1,1950,339000
Yangon,NA,Myanmar,16.80528,96.15611,1,1950,600000
Yaroslavl,NA,Russian Federation,57.626072,39.884464,2,1950,328000
Yerevan,Erivan,Armenia,40.183333,44.516667,1,1950,315000
Yogyakarta,Jogjakarta,Indonesia,-7.797139,110.368833,1,1950,240000
Youngstown,Ohio,United States of America,41.1,-80.65,1,1950,292000
Zagreb,NA,Croatia,45.81444,15.97798,1,1950,325000
Zaporizhia,Zaporozhye,Ukraine,47.8388,35.139567,1,1950,330000
Zaragoza,NA,Spain,41.648792,-0.889581,1,1950,264000
Zurich,NA,Switzerland,47.36667,8.55,1,1950,405000
Linqing,Linching,China,36.849444,115.706111,3,1953,45000
Alexandria,NA,Egypt,31.200092,29.918739,1,1970,2250000
Athens,NA,Greece,37.97945,23.71622,1,1970,2450000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1970,2138000
Bangkok,NA,Thailand,13.75398,100.50144,1,1970,3125000
Barcelona,NA,Spain,41.38879,2.15899,1,1970,2975000
Beijing,Peking,China,39.9075,116.39723,1,1970,4800000
Birmingham,Alabama,United States of America,33.520661,-86.80249,1,1970,2705000
Bogota,"Bacata, Funza, Bogot·",Columbia,4.598056,-74.075833,1,1970,2350000
Boston,NA,United States of America,42.358431,-71.059772,1,1970,3762000
Brussel,Brussels,Belgium,50.85045,4.34878,1,1970,1990000
Budapest,NA,Hungary,47.49801,19.03991,1,1970,2325000
Buenos Aires,NA,Argentina,-34.61315,-58.37723,1,1970,8625000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,1970,6600000
Calcutta,Kolkata,India,22.56263,88.36304,1,1970,6900000
Caracas,NA,Venezuela,10.48801,-66.87919,1,1970,2335000
Chicago,Illinois,United States of America,41.85003,-87.65005,1,1970,7585000
Chongqing,"Chonquing, Chungking",China,29.56301,106.551557,2,1970,2300000
Cleveland,Ohio,United States of America,41.499495,-81.695409,1,1970,2361000
Delhi,NA,India,28.65381,77.22897,1,1970,4300000
Detroit,Michigan,United States of America,42.33143,-83.04575,1,1970,4720000
Hamburg,NA,Germany,53.57532,10.01534,1,1970,2335000
Harbin,Haerbin,China,45.75,126.65,1,1970,2750000
Ho Chi Minh,Saigon,Vietnam,10.823099,106.628767,1,1970,2550000
Hong Kong,NA,China,22.285520000000002,114.15769,1,1970,3500000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1970,2825000
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1,1970,4300000
Johannesburg,NA,South Africa,-26.20227,28.04363,1,1970,2550000
Karachi,NA,Pakistan,24.9056,67.0822,1,1970,3200000
Katowice,NA,Poland,50.25842,19.02754,1,1970,2065000
